"Loc_finAL_test.Id","Loc_finAL_test.Salary"
72696023,21554.4149197711
72702186,23012.6618395381
72695569,43217.213341348
72703373,31682.9073254933
72696047,23408.1415671574
72693692,27635.5558993159
72693708,27635.5558993159
72694341,37250.8809055141
72697086,34115.9279317183
72693781,33994.7693842344
72693783,33994.7693842344
72702286,23012.6618395381
72702288,23012.6618395381
72696501,13768.8783568741
72696186,13768.8783568741
72693889,32753.6900584599
72694370,37250.8809055141
72696194,13768.8783568741
72693924,32753.6900584599
72693948,32753.6900584599
72693963,32753.6900584599
72693971,32753.6900584599
72693996,32753.6900584599
72695421,28149.5954958844
72694002,32753.6900584599
72694003,32753.6900584599
72696277,13768.8783568741
72696278,13768.8783568741
72694053,33994.7693842344
72694059,26471.9898010025
72694075,28149.5954958844
72696295,13768.8783568741
72705213,33865.5954733956
72694088,32753.6900584599
72694089,37250.8809055141
72694090,37250.8809055141
72697181,34115.9279317183
72694511,33994.7693842344
72694309,28149.5954958844
72695564,34115.9279317183
72702387,38720.0224942938
72694101,25716.5748896594
72694104,37250.8809055141
72694105,29337.9004803126
72694106,37250.8809055141
72696448,13768.8783568741
72694109,28149.5954958844
72694110,31430.1901494874
72694576,32753.6900584599
72694120,15588.0824839372
72696493,13768.8783568741
72696499,13768.8783568741
72696957,34115.9279317183
72697238,34115.9279317183
72696506,13768.8783568741
72694137,26471.9898010025
72694140,28149.5954958844
72694649,31430.1901494874
72694145,37250.8809055141
72694669,23100.5315924538
72697250,34115.9279317183
72697251,34115.9279317183
72694166,37250.8809055141
72697257,34115.9279317183
72696591,13768.8783568741
72694173,31430.1901494874
72694174,27635.5558993159
72697276,34115.9279317183
72694736,19324.2491773418
72694745,28149.5954958844
72696880,34115.9279317183
72694187,28149.5954958844
72694189,28149.5954958844
72702823,38720.0224942938
72696891,40385.3309771477
72694197,37250.8809055141
72696896,20652.512309759
72702375,39961.1018200683
72696908,34115.9279317183
72694206,31430.1901494874
72703370,37952.3103709227
72703372,37952.3103709227
72695570,43217.213341348
72694215,19324.2491773418
72695896,41573.6359615759
72696945,40385.3309771477
72694849,28149.5954958844
72695899,39961.1018200683
72694240,37250.8809055141
72699052,44820.2013195187
72702935,38720.0224942938
72694247,31430.1901494874
72696166,13768.8783568741
72697110,34115.9279317183
72695372,28149.5954958844
72694253,28149.5954958844
72695049,37250.8809055141
72696977,34115.9279317183
72696981,34115.9279317183
72694397,19324.2491773418
72694272,37250.8809055141
72701919,34115.9279317183
72695080,27711.9631766417
72703185,35135.008695942
72695450,28149.5954958844
72703191,35135.008695942
72694287,37250.8809055141
72695116,19324.2491773418
72694292,28149.5954958844
72705209,33865.5954733956
72694296,37250.8809055141
72694297,28149.5954958844
72696007,23012.6618395381
72697033,34115.9279317183
72703357,46642.2235188884
72696015,31682.9073254933
72697297,40385.3309771477
72696017,32438.3222368365
72697066,34115.9279317183
72702384,38720.0224942938
72696391,13768.8783568741
72703367,31682.9073254933
72702196,23012.6618395381
72697076,34115.9279317183
72694336,37250.8809055141
72694338,37250.8809055141
72695347,25716.5748896594
72703407,33601.8883351498
72702277,23012.6618395381
72696163,13768.8783568741
72694599,37250.8809055141
72694612,28149.5954958844
72696179,13768.8783568741
72702311,23012.6618395381
72696190,13768.8783568741
72694372,37250.8809055141
72695395,25716.5748896594
72694375,37250.8809055141
72702596,38550.7982740893
72694411,28149.5954958844
72697134,34115.9279317183
72705201,33865.5954733956
72696257,13768.8783568741
72702785,38720.0224942938
72697148,34115.9279317183
72697149,34115.9279317183
72702355,46230.5048654977
72694465,28149.5954958844
72702804,38720.0224942938
72702367,39961.1018200683
72694498,37250.8809055141
72694504,28149.5954958844
72695556,40385.3309771477
72696341,13768.8783568741
72696016,31030.9408317857
72702382,44989.4255397232
72702183,23012.6618395381
72703369,31682.9073254933
72697240,34115.9279317183
72702554,44820.2013195187
72695608,43217.213341348
72702556,38550.7982740893
72695612,43217.213341348
72695637,43217.213341348
72702561,44820.2013195187
72695648,43217.213341348
72697233,34115.9279317183
72695022,27635.5558993159
72696956,34115.9279317183
72702577,38550.7982740893
72694634,37250.8809055141
72694643,37250.8809055141
72702593,44820.2013195187
72697248,34115.9279317183
72701904,34115.9279317183
72702599,38550.7982740893
72702975,44989.4255397232
72702721,29282.0648849675
72695762,32129.1956816373
72696582,13768.8783568741
72696263,13768.8783568741
72694708,25064.6083959518
72696022,21554.4149197711
72695120,28149.5954958844
72705208,33865.5954733956
72702814,38720.0224942938
72702822,38720.0224942938
72697030,34115.9279317183
72702824,38720.0224942938
72702825,38720.0224942938
72696323,13768.8783568741
72696892,34115.9279317183
72697060,34115.9279317183
72703361,46642.2235188884
72702569,44820.2013195187
72696184,13768.8783568741
72702552,27119.693352609
72694834,28149.5954958844
72696936,34115.9279317183
72695320,15588.0824839372
72698897,25547.3506694549
72694885,37250.8809055141
72699000,37783.0861507182
72696162,13768.8783568741
72703410,39238.1230688328
72703415,32968.7200234034
72695455,28149.5954958844
72703192,35135.008695942
72702586,44820.2013195187
72701722,41573.6359615759
72696209,13768.8783568741
72696211,13768.8783568741
72702334,23012.6618395381
72702340,29282.0648849675
72703179,35135.008695942
72697132,34115.9279317183
72705199,33865.5954733956
72705202,33865.5954733956
72705207,33865.5954733956
72695535,31030.9408317857
72702798,38720.0224942938
72703346,46642.2235188884
72695999,39961.1018200683
72696883,34115.9279317183
72702146,23012.6618395381
72697041,34115.9279317183
72703405,38550.7982740893
72697180,34115.9279317183
72705235,27596.1924279662
72705197,27596.1924279662
72703379,37952.3103709227
72703423,22843.4376193336
72703429,32753.6900584599
72696404,13768.8783568741
72697085,34115.9279317183
72702555,44820.2013195187
72696426,13768.8783568741
72702353,39961.1018200683
72696223,13768.8783568741
72696470,13768.8783568741
72696553,13768.8783568741
72696192,13768.8783568741
72695458,26471.9898010025
72697269,34115.9279317183
72696249,13768.8783568741
72697249,34115.9279317183
72703459,22843.4376193336
72702594,44820.2013195187
72702792,38720.0224942938
72705205,33865.5954733956
72702374,46230.5048654977
72705200,27596.1924279662
72705211,33865.5954733956
72697027,34115.9279317183
72696284,13768.8783568741
72697282,34115.9279317183
72702560,38550.7982740893
72703385,37952.3103709227
72702373,39961.1018200683
72696458,13768.8783568741
72696407,13768.8783568741
72696526,13768.8783568741
72696266,13768.8783568741
72705204,33865.5954733956
72703748,26182.401089553
72703349,46642.2235188884
72702558,38550.7982740893
72705203,33865.5954733956
72702587,44820.2013195187
72702235,23012.6618395381
72701721,35304.2329161465
72703348,46642.2235188884
72702880,38720.0224942938
72703454,22843.4376193336
72697125,34115.9279317183
72697128,34115.9279317183
72697081,34115.9279317183
72703444,22843.4376193336
72702553,38550.7982740893
72697078,34115.9279317183
72696519,13768.8783568741
